user_id,name,age,gender,location,income,employment_status,education_level,disability_status,user_preferences
U317,User317,54,Female,Tamil Nadu,89394.31,Unemployed,Graduate,TRUE,Health
U318,User318,56,Male,Tamil Nadu,291772.24,Unemployed,Primary,FALSE,Health
U319,User319,19,LGBTQ+,Rajasthan,283876.13,Unemployed,Primary,TRUE,Employment
U320,User320,53,Male,Tamil Nadu,399910.49,Unemployed,Graduate,TRUE,Employment
U321,User321,41,LGBTQ+,Tamil Nadu,465927.86,Employed,Secondary,TRUE,Employment
U322,User322,46,LGBTQ+,Tamil Nadu,165175.12,Unemployed,Secondary,FALSE,Employment
U323,User323,20,LGBTQ+,Tamil Nadu,80977.16,Employed,Postgraduate,FALSE,Study
U324,User324,46,LGBTQ+,Rajasthan,262852.5,Unemployed,Graduate,FALSE,Study
U325,User325,53,Male,West Bengal,236939.17,Unemployed,Secondary,TRUE,Health
U326,User326,44,Female,Maharashtra,310127.68,Employed,Secondary,TRUE,Study
U327,User327,36,LGBTQ+,Tamil Nadu,324271.75,Unemployed,Secondary,FALSE,Employment
U328,User328,58,Female,Rajasthan,275465.89,Unemployed,Graduate,FALSE,Employment
U329,User329,40,Male,Uttar Pradesh,418676.78,Unemployed,Secondary,FALSE,Health
U330,User330,59,Female,Uttar Pradesh,372683.03,Employed,Primary,TRUE,Study
U331,User331,26,Female,Uttar Pradesh,438537.92,Employed,Primary,TRUE,Health
U332,User332,32,Male,Tamil Nadu,424488.86,Employed,Secondary,TRUE,Study
U333,User333,32,Male,West Bengal,270398.63,Unemployed,Graduate,TRUE,Study
U334,User334,40,Male,Rajasthan,221899.46,Employed,Secondary,FALSE,Employment
U335,User335,34,LGBTQ+,Uttar Pradesh,174227.36,Unemployed,Graduate,TRUE,Health
U336,User336,33,LGBTQ+,Uttar Pradesh,410181.68,Employed,Graduate,TRUE,Employment
U337,User337,45,Male,Uttar Pradesh,303958.28,Unemployed,Graduate,FALSE,Employment
U338,User338,20,LGBTQ+,Rajasthan,479200.49,Unemployed,Postgraduate,TRUE,Health
U339,User339,45,Female,Rajasthan,43055.61,Unemployed,Postgraduate,TRUE,Health
U340,User340,43,LGBTQ+,West Bengal,410389.53,Unemployed,Postgraduate,FALSE,Health
U341,User341,59,LGBTQ+,Tamil Nadu,289686.68,Employed,Graduate,TRUE,Study
U342,User342,55,Female,Uttar Pradesh,461819.69,Employed,Secondary,TRUE,Employment
U343,User343,30,Female,Rajasthan,298127.56,Unemployed,Graduate,FALSE,Study
U344,User344,25,LGBTQ+,Rajasthan,49514.07,Employed,Primary,FALSE,Health
U345,User345,35,Female,Maharashtra,212998.17,Employed,Secondary,FALSE,Study
U346,User346,47,LGBTQ+,Uttar Pradesh,210620.73,Unemployed,Primary,FALSE,Health
U347,User347,54,LGBTQ+,Rajasthan,480642.06,Employed,Secondary,FALSE,Employment
U348,User348,45,LGBTQ+,West Bengal,375036.69,Employed,Postgraduate,FALSE,Employment
U349,User349,51,Male,Uttar Pradesh,387490.79,Unemployed,Graduate,FALSE,Employment
U350,User350,52,Male,West Bengal,231592.15,Unemployed,Primary,FALSE,Study
U351,User351,22,Female,Uttar Pradesh,260259.92,Unemployed,Graduate,TRUE,Study
U352,User352,41,Male,West Bengal,56990.93,Unemployed,Primary,TRUE,Health
U353,User353,49,Male,Rajasthan,256185.9,Employed,Secondary,TRUE,Health
U354,User354,30,Female,Rajasthan,387028.94,Unemployed,Primary,TRUE,Health
U355,User355,20,LGBTQ+,Rajasthan,376107.27,Employed,Secondary,FALSE,Employment
U356,User356,18,Male,Uttar Pradesh,231925.99,Unemployed,Secondary,FALSE,Study
U357,User357,23,Female,West Bengal,275931.96,Employed,Secondary,FALSE,Employment
U358,User358,60,Male,Rajasthan,197082.11,Unemployed,Postgraduate,TRUE,Study
U359,User359,21,LGBTQ+,Rajasthan,369998.69,Unemployed,Primary,FALSE,Study
U360,User360,23,Male,Rajasthan,142616.42,Employed,Primary,FALSE,Study
U361,User361,34,Male,Tamil Nadu,106736.24,Employed,Secondary,TRUE,Study
U362,User362,52,LGBTQ+,Maharashtra,457842.35,Unemployed,Secondary,FALSE,Employment
U363,User363,22,LGBTQ+,West Bengal,232569.23,Unemployed,Graduate,TRUE,Employment
U364,User364,47,Female,West Bengal,448789,Unemployed,Postgraduate,FALSE,Study
U365,User365,41,Female,Rajasthan,260228.23,Unemployed,Graduate,FALSE,Study
U366,User366,39,Male,Uttar Pradesh,193003.49,Employed,Primary,TRUE,Health
U367,User367,43,LGBTQ+,Maharashtra,366885.67,Employed,Secondary,TRUE,Study
U368,User368,25,LGBTQ+,Maharashtra,405772.6,Unemployed,Primary,TRUE,Employment
U369,User369,36,LGBTQ+,Rajasthan,398736.77,Employed,Primary,TRUE,Health
U370,User370,34,LGBTQ+,West Bengal,214157.44,Employed,Primary,FALSE,Study
U371,User371,34,LGBTQ+,Tamil Nadu,378086.48,Employed,Primary,TRUE,Study
U372,User372,38,LGBTQ+,Uttar Pradesh,127503.3,Unemployed,Postgraduate,TRUE,Employment
U373,User373,20,LGBTQ+,Tamil Nadu,250916.89,Unemployed,Graduate,FALSE,Employment
U374,User374,37,Male,Maharashtra,459654.72,Employed,Graduate,TRUE,Employment
U375,User375,52,Male,West Bengal,300091.92,Employed,Postgraduate,FALSE,Health
U376,User376,43,Female,Rajasthan,115850.79,Employed,Postgraduate,FALSE,Study
U377,User377,29,LGBTQ+,West Bengal,370007.91,Unemployed,Primary,TRUE,Employment
U378,User378,44,LGBTQ+,Tamil Nadu,487110.06,Employed,Primary,TRUE,Health
U379,User379,24,Male,Uttar Pradesh,220413.08,Unemployed,Primary,TRUE,Health
U380,User380,54,Male,Uttar Pradesh,380355.08,Unemployed,Postgraduate,FALSE,Health
U381,User381,43,Male,West Bengal,150337.85,Employed,Graduate,FALSE,Employment
U382,User382,34,LGBTQ+,Tamil Nadu,336476.35,Unemployed,Graduate,FALSE,Study
U383,User383,37,Female,Rajasthan,414745.6,Unemployed,Secondary,TRUE,Study
U384,User384,21,Female,Rajasthan,207762.54,Unemployed,Secondary,FALSE,Health
U385,User385,26,Male,Maharashtra,394567.83,Unemployed,Postgraduate,FALSE,Study
U386,User386,43,Female,Uttar Pradesh,285487.91,Unemployed,Primary,TRUE,Employment
U387,User387,22,Female,West Bengal,381989.59,Unemployed,Postgraduate,TRUE,Study
U388,User388,41,Female,Tamil Nadu,267271.91,Employed,Postgraduate,FALSE,Health
U389,User389,44,LGBTQ+,Maharashtra,392196.85,Unemployed,Secondary,TRUE,Health
U390,User390,31,LGBTQ+,Tamil Nadu,39552.04,Unemployed,Postgraduate,TRUE,Employment
U391,User391,20,LGBTQ+,West Bengal,202369.69,Employed,Primary,FALSE,Employment
U392,User392,20,Female,Rajasthan,488761.21,Employed,Secondary,TRUE,Study
U393,User393,22,Male,Maharashtra,113302.51,Unemployed,Postgraduate,FALSE,Study
U394,User394,36,LGBTQ+,Maharashtra,485615.01,Unemployed,Secondary,TRUE,Health
U395,User395,47,Male,Uttar Pradesh,20445.7,Unemployed,Primary,FALSE,Employment
U396,User396,50,LGBTQ+,Tamil Nadu,404784.21,Unemployed,Graduate,TRUE,Employment
U397,User397,59,Female,Rajasthan,482584.65,Employed,Postgraduate,FALSE,Health
U398,User398,36,Female,Uttar Pradesh,42080.52,Employed,Postgraduate,FALSE,Health
U399,User399,26,Female,Tamil Nadu,220218.46,Employed,Postgraduate,FALSE,Health
U400,User400,23,Male,Uttar Pradesh,37823.24,Employed,Postgraduate,TRUE,Study
U401,User401,45,Female,West Bengal,95640.58,Unemployed,Graduate,TRUE,Health
U402,User402,52,Male,Tamil Nadu,227538.71,Employed,Primary,FALSE,Employment
U403,User403,22,LGBTQ+,West Bengal,141656.12,Employed,Postgraduate,TRUE,Health
U404,User404,29,Female,West Bengal,219910.52,Unemployed,Secondary,TRUE,Study
U405,User405,58,LGBTQ+,Maharashtra,383420.1,Employed,Secondary,TRUE,Employment
U406,User406,54,Male,West Bengal,417996.29,Employed,Graduate,TRUE,Health
U407,User407,39,Male,Rajasthan,345446.71,Employed,Graduate,TRUE,Health
U408,User408,26,LGBTQ+,Tamil Nadu,224172.11,Unemployed,Graduate,FALSE,Study
U409,User409,34,Female,Rajasthan,82188.26,Unemployed,Postgraduate,TRUE,Study
U410,User410,38,Male,Uttar Pradesh,129062.76,Unemployed,Graduate,TRUE,Study
U411,User411,45,Male,West Bengal,203117.33,Employed,Primary,FALSE,Health
U412,User412,55,Male,Rajasthan,439404.08,Employed,Postgraduate,FALSE,Employment
U413,User413,47,Female,Maharashtra,457170.98,Unemployed,Secondary,FALSE,Employment
U414,User414,35,Female,Maharashtra,159980.91,Employed,Primary,FALSE,Health
U415,User415,41,Female,Maharashtra,120073.6,Employed,Graduate,FALSE,Health
U416,User416,42,Female,Rajasthan,379315.45,Employed,Postgraduate,FALSE,Study
U417,User417,19,Male,Tamil Nadu,435440.53,Employed,Graduate,FALSE,Health
U418,User418,22,Male,West Bengal,181159.87,Employed,Postgraduate,TRUE,Study
U419,User419,39,LGBTQ+,Maharashtra,375347.42,Employed,Postgraduate,FALSE,Study
U420,User420,28,LGBTQ+,West Bengal,334850.8,Unemployed,Secondary,TRUE,Study
U421,User421,43,LGBTQ+,Tamil Nadu,488983.17,Employed,Postgraduate,TRUE,Employment
U422,User422,19,Female,Rajasthan,253185.64,Employed,Secondary,FALSE,Study
U423,User423,27,Male,Uttar Pradesh,435912.86,Employed,Primary,FALSE,Employment
U424,User424,35,Male,Uttar Pradesh,281665.39,Employed,Graduate,TRUE,Employment
U425,User425,54,Female,West Bengal,402625.87,Employed,Postgraduate,TRUE,Study
U426,User426,27,Male,Tamil Nadu,50414.53,Unemployed,Primary,FALSE,Health
U427,User427,44,Male,Tamil Nadu,198063.71,Employed,Primary,TRUE,Study
U428,User428,22,Female,Uttar Pradesh,59510.15,Employed,Graduate,TRUE,Health
U429,User429,55,Female,Tamil Nadu,380223.71,Employed,Postgraduate,FALSE,Health
U430,User430,54,Female,Maharashtra,326690.57,Employed,Graduate,TRUE,Study
U431,User431,48,Female,Uttar Pradesh,216339.91,Unemployed,Graduate,TRUE,Health
U432,User432,38,Male,Tamil Nadu,78493.19,Employed,Postgraduate,FALSE,Study
U433,User433,35,LGBTQ+,Uttar Pradesh,32993.58,Employed,Graduate,FALSE,Study
U434,User434,47,LGBTQ+,Tamil Nadu,436321.54,Unemployed,Graduate,FALSE,Study
U435,User435,30,LGBTQ+,Rajasthan,404310.63,Unemployed,Secondary,TRUE,Study
U436,User436,27,LGBTQ+,Rajasthan,169716.27,Employed,Postgraduate,TRUE,Health
U437,User437,18,LGBTQ+,West Bengal,476714.64,Unemployed,Postgraduate,FALSE,Employment
U438,User438,50,LGBTQ+,West Bengal,292254.1,Unemployed,Postgraduate,TRUE,Employment
U439,User439,44,Female,Tamil Nadu,479613.66,Unemployed,Graduate,TRUE,Health
U440,User440,27,LGBTQ+,West Bengal,365322.84,Employed,Postgraduate,FALSE,Employment
U441,User441,58,Male,Tamil Nadu,193964.85,Employed,Primary,FALSE,Health
U442,User442,32,Female,Maharashtra,340825.25,Employed,Postgraduate,TRUE,Study
U443,User443,31,Male,Tamil Nadu,359708.47,Employed,Graduate,FALSE,Health
U444,User444,54,Female,Tamil Nadu,164154.61,Employed,Graduate,FALSE,Study
U445,User445,37,Male,Maharashtra,30645.02,Employed,Postgraduate,FALSE,Employment
U446,User446,52,Male,Tamil Nadu,148588.06,Employed,Secondary,FALSE,Health
U447,User447,23,LGBTQ+,Rajasthan,421532.5,Employed,Primary,TRUE,Employment
U448,User448,60,Female,Uttar Pradesh,392909.53,Employed,Primary,TRUE,Health
U449,User449,28,LGBTQ+,Tamil Nadu,343306.99,Unemployed,Primary,FALSE,Health
U450,User450,42,Male,Rajasthan,371608.06,Unemployed,Postgraduate,TRUE,Health
U451,User451,35,LGBTQ+,West Bengal,359108.14,Employed,Primary,FALSE,Study
U452,User452,58,Male,Uttar Pradesh,32757.01,Employed,Postgraduate,FALSE,Study
U453,User453,37,LGBTQ+,Maharashtra,398662.05,Unemployed,Primary,TRUE,Employment
U454,User454,29,Female,Uttar Pradesh,299554.84,Unemployed,Graduate,TRUE,Study
U455,User455,57,LGBTQ+,Uttar Pradesh,335953.24,Employed,Secondary,TRUE,Employment
U456,User456,31,Male,Maharashtra,237567.48,Employed,Primary,FALSE,Study
U457,User457,39,Male,Rajasthan,266785.55,Unemployed,Graduate,TRUE,Health
U458,User458,28,Female,Uttar Pradesh,157930.67,Employed,Postgraduate,TRUE,Health
U459,User459,20,Male,Uttar Pradesh,93243.57,Unemployed,Postgraduate,TRUE,Employment
U460,User460,41,Male,Tamil Nadu,234651.56,Employed,Primary,TRUE,Study
U461,User461,48,Male,West Bengal,268054.65,Unemployed,Secondary,FALSE,Study
U462,User462,37,LGBTQ+,West Bengal,291049.73,Employed,Primary,FALSE,Health
U463,User463,25,Male,West Bengal,211260.46,Employed,Primary,TRUE,Employment
U464,User464,58,LGBTQ+,Rajasthan,200577.28,Employed,Secondary,FALSE,Health
U465,User465,53,Male,West Bengal,328265.94,Unemployed,Primary,TRUE,Employment
U466,User466,37,LGBTQ+,Tamil Nadu,389976.83,Unemployed,Primary,TRUE,Employment
U467,User467,53,Female,West Bengal,389869.37,Employed,Graduate,FALSE,Employment
U468,User468,30,LGBTQ+,West Bengal,330677.63,Unemployed,Postgraduate,TRUE,Health
U469,User469,46,Male,Tamil Nadu,322456.68,Employed,Secondary,FALSE,Employment
U470,User470,31,Female,Uttar Pradesh,357553.5,Employed,Primary,FALSE,Employment
U471,User471,51,Female,West Bengal,141624.92,Unemployed,Graduate,TRUE,Health
U472,User472,48,Female,West Bengal,130716.86,Unemployed,Primary,TRUE,Employment
U473,User473,23,Male,Tamil Nadu,99570.6,Employed,Secondary,TRUE,Health
U474,User474,58,Male,Tamil Nadu,203738.86,Employed,Primary,TRUE,Study
U475,User475,44,Male,Uttar Pradesh,385498.5,Unemployed,Postgraduate,FALSE,Study
U476,User476,56,LGBTQ+,West Bengal,447742.97,Unemployed,Graduate,FALSE,Health
U477,User477,36,LGBTQ+,Maharashtra,137205.84,Unemployed,Secondary,FALSE,Health
U478,User478,43,LGBTQ+,Rajasthan,252105.71,Employed,Graduate,TRUE,Study
U479,User479,22,Female,Tamil Nadu,363705.56,Unemployed,Postgraduate,TRUE,Employment
U480,User480,48,LGBTQ+,West Bengal,154093.72,Unemployed,Primary,TRUE,Study
U481,User481,20,LGBTQ+,Uttar Pradesh,473174.98,Employed,Secondary,FALSE,Health
U482,User482,40,Male,Tamil Nadu,420834.8,Employed,Postgraduate,FALSE,Study
U483,User483,49,Female,West Bengal,73683.14,Employed,Postgraduate,TRUE,Study
U484,User484,28,Male,Maharashtra,367303.78,Employed,Primary,TRUE,Study
U485,User485,40,Male,West Bengal,188569.35,Employed,Graduate,FALSE,Study
U486,User486,39,LGBTQ+,Maharashtra,53047.7,Employed,Graduate,FALSE,Health
U487,User487,26,LGBTQ+,Tamil Nadu,413207.82,Unemployed,Secondary,TRUE,Employment
U488,User488,60,Female,West Bengal,172573.9,Employed,Postgraduate,FALSE,Study
U489,User489,42,LGBTQ+,Maharashtra,230990.19,Employed,Graduate,TRUE,Employment
U490,User490,29,LGBTQ+,Uttar Pradesh,289963.55,Unemployed,Secondary,FALSE,Health
U491,User491,52,LGBTQ+,Rajasthan,240311.29,Employed,Primary,FALSE,Study
U492,User492,22,Female,Maharashtra,132583.3,Unemployed,Secondary,FALSE,Employment
U493,User493,33,Female,West Bengal,222721.52,Unemployed,Secondary,FALSE,Study
U494,User494,29,Male,West Bengal,117511.73,Unemployed,Secondary,FALSE,Study
U495,User495,28,Male,Uttar Pradesh,366058.45,Employed,Postgraduate,TRUE,Employment
U496,User496,53,Female,Uttar Pradesh,458698.03,Unemployed,Postgraduate,TRUE,Study
U497,User497,44,Female,Tamil Nadu,453630.51,Employed,Postgraduate,TRUE,Study
U498,User498,60,Female,Tamil Nadu,70234.04,Unemployed,Primary,TRUE,Employment
U499,User499,38,Female,West Bengal,100895.06,Employed,Graduate,TRUE,Study
U500,User500,25,LGBTQ+,Rajasthan,111703.87,Employed,Postgraduate,FALSE,Health
U501,User501,23,LGBTQ+,Uttar Pradesh,432235.92,Employed,Primary,FALSE,Study
U502,User502,58,Female,West Bengal,90963.84,Employed,Graduate,FALSE,Employment
U503,User503,42,Male,Maharashtra,378036.63,Unemployed,Secondary,TRUE,Employment
U504,User504,57,Male,Tamil Nadu,499829.99,Unemployed,Primary,TRUE,Health
U505,User505,52,Male,Maharashtra,424734.36,Employed,Primary,TRUE,Health
U506,User506,55,Female,Maharashtra,465870.57,Unemployed,Graduate,FALSE,Health
U507,User507,39,Female,Maharashtra,437224.82,Unemployed,Graduate,FALSE,Health
U508,User508,35,Female,Rajasthan,245261.08,Unemployed,Graduate,FALSE,Study
U509,User509,29,LGBTQ+,Tamil Nadu,398455.83,Unemployed,Secondary,FALSE,Study
U510,User510,40,Male,West Bengal,82076.56,Unemployed,Graduate,TRUE,Study
U511,User511,19,LGBTQ+,Rajasthan,392526.1,Unemployed,Graduate,TRUE,Study
U512,User512,33,Female,Tamil Nadu,214697.48,Unemployed,Graduate,TRUE,Employment
U513,User513,37,Male,Maharashtra,213063.96,Employed,Postgraduate,TRUE,Health
U514,User514,40,Male,Tamil Nadu,189749.44,Unemployed,Primary,FALSE,Employment
U515,User515,20,Male,Rajasthan,325924.33,Employed,Postgraduate,TRUE,Health
U516,User516,59,Male,Uttar Pradesh,367283.32,Employed,Postgraduate,FALSE,Health
U517,User517,46,Female,West Bengal,259414.08,Unemployed,Postgraduate,TRUE,Employment
U518,User518,22,Female,Rajasthan,289240.26,Unemployed,Postgraduate,FALSE,Study
U519,User519,47,LGBTQ+,West Bengal,222491.75,Employed,Secondary,TRUE,Study
U520,User520,41,LGBTQ+,Maharashtra,375775.67,Employed,Primary,TRUE,Study
U521,User521,50,LGBTQ+,Tamil Nadu,321939.75,Unemployed,Primary,TRUE,Health
U522,User522,58,Female,Rajasthan,473515.09,Employed,Postgraduate,TRUE,Study
U523,User523,60,Male,Maharashtra,475981.63,Unemployed,Postgraduate,TRUE,Employment
U524,User524,24,Female,West Bengal,195188.07,Employed,Primary,FALSE,Employment
U525,User525,43,Male,Rajasthan,497768.96,Unemployed,Primary,FALSE,Health
U526,User526,47,LGBTQ+,Maharashtra,381673.49,Employed,Postgraduate,FALSE,Study
U527,User527,31,Female,Rajasthan,176719.47,Employed,Postgraduate,TRUE,Health
U528,User528,24,Female,West Bengal,71940.9,Unemployed,Primary,FALSE,Employment
U529,User529,43,LGBTQ+,West Bengal,56928.37,Unemployed,Secondary,FALSE,Health
U530,User530,18,Male,West Bengal,246499.08,Employed,Postgraduate,FALSE,Health
U531,User531,26,LGBTQ+,Uttar Pradesh,434902.37,Unemployed,Primary,FALSE,Health
U532,User532,27,LGBTQ+,Tamil Nadu,442926.83,Employed,Secondary,TRUE,Study
U533,User533,21,Male,West Bengal,215497.49,Employed,Graduate,TRUE,Employment
U534,User534,31,LGBTQ+,Uttar Pradesh,353055.3,Employed,Primary,FALSE,Employment
U535,User535,33,Female,Tamil Nadu,422432.51,Unemployed,Secondary,TRUE,Study
U536,User536,38,Female,Tamil Nadu,224817.1,Employed,Primary,FALSE,Health
U537,User537,54,LGBTQ+,Maharashtra,374555.51,Employed,Postgraduate,FALSE,Employment
U538,User538,36,Female,Uttar Pradesh,268223.91,Unemployed,Secondary,TRUE,Health
U539,User539,42,LGBTQ+,Tamil Nadu,69060.6,Employed,Graduate,TRUE,Health
U540,User540,25,Female,West Bengal,80832.82,Unemployed,Secondary,FALSE,Health
U541,User541,56,Female,Rajasthan,368411.29,Employed,Primary,TRUE,Study
U542,User542,41,LGBTQ+,Maharashtra,205138.71,Unemployed,Postgraduate,FALSE,Health
U543,User543,22,LGBTQ+,Maharashtra,288691.76,Unemployed,Primary,FALSE,Employment
U544,User544,37,Female,Rajasthan,398741.48,Unemployed,Postgraduate,TRUE,Health
U545,User545,46,Male,Maharashtra,221321.5,Unemployed,Secondary,TRUE,Employment
U546,User546,24,Male,West Bengal,121541.2,Unemployed,Secondary,FALSE,Health
U547,User547,38,Female,Rajasthan,425537.25,Unemployed,Postgraduate,FALSE,Health
U548,User548,59,LGBTQ+,West Bengal,190445.87,Unemployed,Postgraduate,FALSE,Employment
U549,User549,20,Female,Uttar Pradesh,226949.06,Employed,Secondary,TRUE,Employment
U550,User550,20,LGBTQ+,Uttar Pradesh,200131.96,Unemployed,Secondary,TRUE,Health
U551,User551,57,Male,Rajasthan,113657.92,Employed,Primary,FALSE,Health
U552,User552,24,LGBTQ+,Rajasthan,265005.27,Employed,Secondary,TRUE,Employment
U553,User553,35,Male,Maharashtra,104848.96,Employed,Graduate,TRUE,Employment
U554,User554,54,LGBTQ+,Maharashtra,185644.09,Employed,Postgraduate,TRUE,Study
U555,User555,56,LGBTQ+,Uttar Pradesh,43749.68,Unemployed,Secondary,FALSE,Health
U556,User556,35,Male,Tamil Nadu,28575.68,Unemployed,Postgraduate,TRUE,Study
U557,User557,38,Male,Rajasthan,300575.76,Unemployed,Graduate,TRUE,Health
U558,User558,58,LGBTQ+,Rajasthan,165707.45,Unemployed,Graduate,TRUE,Health
U559,User559,49,LGBTQ+,West Bengal,424409.47,Employed,Secondary,TRUE,Employment
U560,User560,60,LGBTQ+,Maharashtra,365209.06,Unemployed,Secondary,FALSE,Employment
U561,User561,40,LGBTQ+,Rajasthan,350076.92,Employed,Graduate,TRUE,Employment
U562,User562,43,Male,Rajasthan,149177.74,Employed,Graduate,FALSE,Employment
U563,User563,52,LGBTQ+,Tamil Nadu,189189.89,Employed,Graduate,FALSE,Health
U564,User564,49,Female,Rajasthan,289751.5,Unemployed,Secondary,FALSE,Study
U565,User565,20,Female,Maharashtra,265884.47,Employed,Primary,TRUE,Employment
U566,User566,52,LGBTQ+,West Bengal,309571.51,Employed,Graduate,FALSE,Employment
U567,User567,56,LGBTQ+,Uttar Pradesh,103961.12,Employed,Secondary,FALSE,Health
U568,User568,47,Female,Maharashtra,374028.84,Employed,Graduate,TRUE,Employment
U569,User569,23,Female,Rajasthan,479897.04,Employed,Secondary,TRUE,Employment
U570,User570,18,Female,Rajasthan,27982.39,Employed,Primary,TRUE,Study
U571,User571,34,Female,Tamil Nadu,212544.29,Employed,Secondary,TRUE,Employment
U572,User572,53,Male,Rajasthan,75988.74,Unemployed,Postgraduate,FALSE,Health
U573,User573,41,Female,Maharashtra,37336.14,Unemployed,Postgraduate,FALSE,Study
U574,User574,53,LGBTQ+,Rajasthan,133120.18,Unemployed,Secondary,FALSE,Employment
U575,User575,40,LGBTQ+,Uttar Pradesh,179401.14,Employed,Postgraduate,TRUE,Health
U576,User576,60,LGBTQ+,Maharashtra,308191.19,Employed,Postgraduate,TRUE,Study
U577,User577,20,LGBTQ+,West Bengal,391653.9,Employed,Postgraduate,FALSE,Health
U578,User578,30,Female,West Bengal,365143.1,Employed,Postgraduate,TRUE,Study
U579,User579,40,Male,Maharashtra,205063.01,Employed,Graduate,TRUE,Health
U580,User580,54,Male,Rajasthan,434573.74,Employed,Primary,TRUE,Health
U581,User581,25,Female,West Bengal,122260.02,Employed,Graduate,FALSE,Health
U582,User582,42,Male,Rajasthan,209117.22,Employed,Primary,TRUE,Employment
U583,User583,47,Female,Rajasthan,394572.63,Employed,Postgraduate,TRUE,Employment
U584,User584,25,Male,Tamil Nadu,439002.46,Unemployed,Postgraduate,FALSE,Study
U585,User585,54,Male,Maharashtra,47886.61,Unemployed,Primary,TRUE,Health
U586,User586,18,Female,Rajasthan,50651.81,Unemployed,Graduate,FALSE,Health
U587,User587,36,LGBTQ+,Uttar Pradesh,396866.69,Employed,Secondary,FALSE,Employment
U588,User588,56,Female,Maharashtra,125686.17,Employed,Primary,FALSE,Employment
U589,User589,37,LGBTQ+,Rajasthan,90868.07,Employed,Graduate,FALSE,Health
U590,User590,24,Male,Rajasthan,164802.07,Unemployed,Primary,FALSE,Health
U591,User591,22,Male,West Bengal,135010.88,Employed,Graduate,TRUE,Study
U592,User592,58,LGBTQ+,West Bengal,472692.97,Employed,Primary,TRUE,Health
U593,User593,56,Female,Rajasthan,289382.43,Unemployed,Secondary,TRUE,Employment
U594,User594,18,Female,West Bengal,201607.15,Unemployed,Postgraduate,FALSE,Study
U595,User595,33,Female,Uttar Pradesh,242091.99,Employed,Postgraduate,TRUE,Health
U596,User596,46,Female,Uttar Pradesh,200939.76,Unemployed,Graduate,FALSE,Study
U597,User597,39,LGBTQ+,Uttar Pradesh,228833.22,Employed,Primary,FALSE,Employment
U598,User598,45,Female,West Bengal,66076.16,Employed,Secondary,FALSE,Health
U599,User599,58,Male,Maharashtra,447842.91,Employed,Primary,TRUE,Study
U600,User600,39,Female,Maharashtra,423617.37,Unemployed,Graduate,TRUE,Health
U601,User601,52,Female,Maharashtra,316506.17,Unemployed,Primary,TRUE,Study
U602,User602,22,LGBTQ+,West Bengal,199787.05,Unemployed,Postgraduate,TRUE,Health
U603,User603,42,LGBTQ+,West Bengal,118156.05,Unemployed,Graduate,FALSE,Study
U604,User604,23,Male,Uttar Pradesh,450646.51,Unemployed,Primary,FALSE,Study
U605,User605,52,Male,Uttar Pradesh,439467.04,Employed,Primary,TRUE,Health
U606,User606,48,LGBTQ+,West Bengal,325240.81,Employed,Secondary,FALSE,Study
U607,User607,41,Male,West Bengal,118709.1,Employed,Graduate,TRUE,Study
U608,User608,53,Male,Uttar Pradesh,243890.86,Unemployed,Postgraduate,TRUE,Employment
U609,User609,44,LGBTQ+,Rajasthan,279246.37,Employed,Postgraduate,TRUE,Employment
U610,User610,45,LGBTQ+,Rajasthan,36635.64,Employed,Postgraduate,FALSE,Employment
U611,User611,25,Female,West Bengal,132616.49,Unemployed,Primary,FALSE,Study
U612,User612,47,Female,Tamil Nadu,248842.39,Employed,Graduate,FALSE,Study
U613,User613,51,Male,West Bengal,198864.82,Employed,Primary,TRUE,Study
U614,User614,50,Male,Uttar Pradesh,55769.98,Employed,Postgraduate,TRUE,Study
U615,User615,55,Female,Tamil Nadu,210856.17,Employed,Primary,TRUE,Employment
U616,User616,30,Female,Rajasthan,241465.86,Employed,Secondary,TRUE,Employment
U617,User617,38,LGBTQ+,Uttar Pradesh,193324.14,Employed,Secondary,FALSE,Employment
U618,User618,25,Female,Uttar Pradesh,400630.26,Employed,Secondary,FALSE,Employment
U619,User619,23,LGBTQ+,Tamil Nadu,329445.24,Employed,Secondary,FALSE,Health
U620,User620,22,Female,Uttar Pradesh,93601.62,Employed,Secondary,TRUE,Health
U621,User621,19,Female,Tamil Nadu,177868.47,Unemployed,Postgraduate,FALSE,Health
U622,User622,55,Male,West Bengal,179182.38,Unemployed,Primary,TRUE,Employment
U623,User623,54,LGBTQ+,Rajasthan,241951.36,Unemployed,Primary,FALSE,Study
U624,User624,37,Male,Uttar Pradesh,95395.86,Employed,Graduate,FALSE,Study
U625,User625,44,LGBTQ+,Tamil Nadu,83433.15,Unemployed,Postgraduate,TRUE,Employment
U626,User626,37,LGBTQ+,West Bengal,269874.19,Unemployed,Graduate,TRUE,Health
U627,User627,26,LGBTQ+,Rajasthan,252963.49,Employed,Graduate,TRUE,Employment
U628,User628,18,Female,Rajasthan,234158.3,Unemployed,Graduate,FALSE,Study
U629,User629,57,LGBTQ+,West Bengal,496489.84,Unemployed,Graduate,TRUE,Study
U630,User630,42,Male,Maharashtra,452726.49,Employed,Primary,FALSE,Health
U631,User631,55,Female,West Bengal,368864.82,Unemployed,Graduate,TRUE,Study
U632,User632,21,Male,West Bengal,426470.04,Unemployed,Graduate,FALSE,Health
U633,User633,31,LGBTQ+,Uttar Pradesh,458670.35,Unemployed,Secondary,FALSE,Employment
